protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
Protein phosphatase 1A,2.72227866634878,2.95037692914813,3.48078493112181,3.09199724864142,2.81996346668748,3.18256520465334,3.44162969427694,3.22341350140367,3.07031757911594,3.15145972464929,3.50730233123272,3.15039602345867,2.90913404388679,3.46954200849881,2.99905837985864,3.18649160666428,3.11999282690392,3.36045516849296,3.53574905035449,2.86653157782688,3.34482034438212,2.99100398385255,3.02342594498103,3.10287889277567,2.85050702721493,3.09325062591469,3.69410939091725,3.55864466584705,2.52263421836378,3.20719754722226,3.45952466145688,3.53720327820961,2.84525517649874,3.26438822875844,3.47743603495693,3.32390843391102,3.25938057307251,2.93821607937402,3.02286827950027,3.03375452807123,2.8823454489903,2.61803754179968,3.06309629060433,3.29320313427907,3.4877320349547,3.52022579735826,3.09828182589294,3.16674783755213,2.91866109813274,3.5746630996581,2.95825894627013,3.03930575969175,3.43520042027023,2.99997006204106,2.97097065858301,2.90605120012861,3.26762530596054,2.86610980119068,3.17117254010305,3.09858859004583,3.26378620576528,3.02974449499277,3.09527781135983,2.62784417905672,3.48528040106432,3.24586021822335,3.31025447935518,3.08152258449007,3.10591435295695,3.10513533244541,3.03139495938634,3.14990064285106
Protein phosphatase 1G,3.12750008424656,2.83879818114234,3.32607212879837,3.48798841071936,2.85563848566778,3.69779164271642,3.24257027573809,3.12777377155096,3.73369889094515,2.87871195276957,2.87909068735531,2.51301323121538,2.9136483268816,3.44992024685789,2.7246507901547,3.56617924163557,2.80001098088209,3.34687299415636,3.17835034086859,2.74296228303338,3.49801647356337,3.23430776255946,3.4145125428442,2.38106966649098,2.77001407162564,3.11101580443817,2.77835856313079,3.3033996475912,3.24793490125366,3.09247303128698,3.06166645572987,3.26934615418197,3.19056630197335,2.11146805610342,3.16500039467732,2.86762339230822,3.02898734143315,2.34696727080279,2.31219049160725,3.22203947957743,2.63627426274374,2.85777065288819,2.95726546468926,3.2446299542234,2.92815223772139,2.90481133590397,2.84934378102977,3.20206078818464,3.63572347302845,2.11199338460818,3.22471322975381,3.00494860864842,2.81691061313464,3.29484948251009,2.71900342867541,3.09635037647037,2.66041607914415,3.55535335041979,3.77297282135877,2.34629451468657,2.87493453687453,3.05820287966196,2.29592675028633,3.33766359783867,2.93382285090472,2.80413906711039,2.87221503716964,3.1584196094616,2.8980289595139,3.0076898035507,2.95663305271835,3.14202364574779
Protein phosphatase inhibitor 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3308730945135,,,,,,,,,,,,,,,0.529182396185144,,1.12381147048253,,,1.43535656094353,1.30138684985007,,2.49472431660824,2.56851346705812,,,,1.92416026021809,1.5452464147539,1.10525016616856,4.565512577488,2.26363900037053,1.82451266984636,1.37444009566969,2.05397700875992,2.0620376885093,1.91497460482421,1.98011305123454,1.60237606777695
Protein phosphatase Slingshot homolog 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.912487483844798,-0.83489447443927,,,-1.20160088580337,,,,-1.02098850639568,,,2.0813860440467,,,,,,,,,,,,
Protein phosphatase Slingshot homolog 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40021861339767,,,,-0.408750514825199,,,,,,,,,,,,,,,,,
Protein phosphatase Slingshot homolog 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8371050393931,,,,,,-1.096246529558,,,3.27353781167773,,-1.28610574555751,,,,,,,,,,,,
Protein piccolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849434362439137,,,,0.328962567642699,0.316406385381312,,,0.686415467775148
Protein PML,3.58916658845325,4.10380420700868,3.34824050029637,4.31529177527285,3.57840955715691,4.068742533532,3.50967230901486,3.83853991425823,4.10350173676845,3.97072716610184,3.57059583563701,4.25123825884165,3.82660752275858,3.90310671789794,3.66982674586307,4.0430414261589,3.51608055623025,3.97596882754643,3.78787359035864,4.3731848745722,4.04038225699666,3.57192433390732,3.39815383825371,3.78082971869499,3.84636498384395,3.91405543772473,3.37284333711257,3.99706965646394,3.86798148903311,3.49611172460124,3.72151036508805,3.99492341948016,3.84411183122624,3.61489459834404,3.49157588201635,4.14255538605323,4.73089941064714,3.58982275685895,3.74381505471834,3.52378605621769,3.39145142048967,3.46948896333949,4.50218324806074,3.60412866378955,3.34027560929619,4.60405718097167,3.66937099082761,4.51754338011227,3.85578161894269,3.61389178663527,3.92141449726634,3.89961682949999,3.90964487836634,3.99202821854005,3.65473432061894,3.79998208219393,3.72013004724498,3.99766513791544,3.87622457261095,4.02161761928867,3.67628032208947,3.7338416741799,3.90612985773641,3.60288577509093,3.64486770478932,3.85603186390435,4.05542036149009,3.66530841666969,3.46197328356344,3.49755238186477,3.81911757315221,3.75883456150551
Protein PMS2CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53416397177857,,0.092179581632521,0.460982128863331,,,0.459383921773144,0.409929498651518,0.27522055542543,,-0.119350695581506,,,,,,,,,,,,
Protein PRR14L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997302438270521,,,,,,,,,,,,,,,,,,,,
Protein PRRC2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26268181221563,4.14997006737857,,4.32563259070753,4.08981771005117,3.537710787406,1.19071677005025,4.22653232361062,4.22968453659713,,,,,,,,,,,,,,
Protein RCC2,4.07586474774818,4.16345820484613,3.87764605035338,4.24029586033149,3.77943695480524,4.33456949899567,3.65194016853078,3.93332723341225,4.27726876794319,4.27197859743225,3.90355901198205,4.12367006501189,4.41853981584516,3.34756738933325,3.95559877482876,4.30522206652873,4.42071637456875,4.13199850826021,3.96781414581114,4.36679576486295,4.47164725518698,3.89720817587347,3.97488571111068,4.22113611811299,4.16104255871027,4.19787996398597,3.37685759339112,4.14716726456746,4.41138415795121,4.27894607920445,3.95968592008022,4.37393671702762,4.31096755033171,4.16019259630041,4.07500499486625,4.14933007447277,4.50446682215583,4.61341667028671,3.75039496441116,4.22297709721622,4.45747331070388,3.96162358426291,3.71606166163802,3.82653794945614,4.00126558742996,3.90270183729088,3.78251726828826,4.185828353382,4.49295779815232,3.99882483332309,3.57249845885864,3.75397417284622,4.19449232991052,4.21944123127794,3.82494133101236,4.02918922562716,4.20232608283528,4.30606310143835,3.90973722957278,4.17098094855256,4.24688554613407,4.21795376623305,3.57064134005102,3.91610155279241,4.27669577311939,4.27791881413293,3.81285180427966,3.86965383656751,4.31224551099463,4.37685946753468,3.74797294473903,4.0486511410704
Protein S100-A5,,,,,,,,,,,,,,,,4.57617826339789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein SEC13 homolog,4.20379947371451,3.53167542004891,3.71587489784789,4.21852202867343,4.17733163442321,3.45363327985088,3.89985640106836,4.1470815781954,4.41214427730944,3.50780133219325,3.63542279856902,4.1333440934231,4.03601435859412,4.08472730492635,3.94189967092237,4.06180379863011,4.06307834120344,4.07068399372122,3.15612505347027,4.13967894881924,3.53896420823273,4.05039485466222,3.86539081104826,3.97130765902015,4.29928276337768,3.59632928223276,3.62636823226143,4.24071897871998,4.25746663101052,3.72982145989854,3.70977563834133,3.55358376146816,4.29953783663925,3.68368777001331,3.5853875804695,4.38293781498523,3.62677309139167,3.88467227394269,3.17700285327778,3.65539387708743,3.68240963044633,3.91915285279581,4.26767093966451,3.65716310186829,3.68969958506201,3.99530380022467,4.24660366444206,3.70113184735478,4.03174877300515,3.89920776643299,3.11770413923203,3.83843988752603,3.97039485236709,4.14075464390263,3.92583606012472,3.91230477622421,3.8255336153853,4.04324544511139,3.83273272267829,3.78420797607667,3.07033110549173,3.91400562852447,4.12474318918107,3.53919272663307,3.54720599439446,3.72838072502737,4.12292553900057,3.30088917708809,3.71117912768329,4.1581204553691,4.34461068624312,3.70003693524918
Protein SGT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.439022825623965,,,,,-0.585860434279387,-1.09142867880268,,
Protein Shroom3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45507539496231,5.21047681562304,5.06173117156499,4.30569789307651,4.50490624239522,5.26619062609791,5.01026981913464,3.80578353362,4.42769107449078,5.25292183605812,5.0400429052692,4.28840134335749
Protein Simiate,,,,,,,,2.30399384199698,,,,2.58810440291721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.527558291145679,-0.290244979732768,-0.460165312247132,-2.5922647896494,,,,,,,,,,,,,,,,,
Protein SON,1.27697070748806,1.40264728768567,1.29233663456211,3.37659247616675,1.34734345600825,1.28266023050504,1.31111930168662,1.35457572788897,1.28836043887303,1.03856855171787,1.2954751356822,3.06441059912033,1.6854769841328,2.10198772050362,1.89342879384144,2.16707586379222,1.28343028689936,0.580592146243941,1.9178132643833,1.85801060036162,1.95307938501579,1.99167167013812,0.533484555906369,2.56309633572454,1.16134944167989,1.17689617761627,1.91152113775021,1.8069849823537,1.16134944167989,1.17689617761627,1.16394559429596,3.00776713287909,1.93277662801975,2.72044101733082,1.16394559429596,1.25141973336221,1.73936703001596,1.90899440140164,1.22681673171832,1.62707484086718,1.66199534722082,1.82190655439084,1.65823224503335,1.64732335382641,1.99654013156069,1.42723816447342,1.76792216531886,1.29303436982192,1.81207431879632,1.55682280150845,1.37469537160944,1.39291032088798,1.79488301635083,1.56832687045534,2.03555148154936,1.81641331430287,1.59394880445899,1.52281026927638,1.60209537974271,1.33575840582325,2.07816096943836,1.85851492073617,1.58291970063736,1.56248414739511,1.91231051362416,1.6884450584643,1.62344925779357,1.54912812949337,1.87138492711958,1.5123069621642,1.70886673920576,0.901244842626194
Protein spinster homolog 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456041985402689,,,-1.22851518499411,,-1.37319760537754,,0.704360974035792,,0.925856181257219,,,-0.276280245511269,0.00665543279086958,,-1.19572063365037,,,-1.14137462959195,-1.07130617004388,-0.45408434928987,-0.582867263213033,,-0.492416213703542,,-0.853082403259939,,,,-1.00101814550641,,,,,
Protein SREK1IP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0971859932532409,1.6875815157229,0.211887364006462,2.88003102259106,0.174326408449779,-0.612097015319378,0.318910624624291,-0.163258783625402,0.46384870772331,0.138221540347786,0.111142644429344,0.13406245086735
Protein TFG,,3.00359786588856,3.25862597272826,2.98496266895982,,2.92575263615471,3.15292181810675,2.96614645155128,2.52686656929188,2.62710819610089,2.71324620011988,3.16977730737601,,3.51157613278243,,3.01623515934939,,,,2.92985886963914,,,2.47185488162422,,,,,3.00113032010122,,,2.98759714827688,2.49393721199749,,2.52432211760269,,2.47463599485547,2.49932385074079,2.57728795367701,2.54056344722121,2.64980976175656,1.97377529612479,2.51619564193022,2.73389906597606,3.03662784697499,,,2.86534150893992,2.99316786093084,2.3596598055011,,2.51691818454607,2.90809199512342,1.98415126581173,2.79659147769007,2.8131560666353,2.85866822484534,1.88445522244142,2.55066439521373,2.45669819286017,2.61430677558429,,,,,,,,,,,,
Protein timeless homolog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8356992748083,,,,,,,-1.96589672905986,,,2.18261005684507,,,,,,,,,,,,,
Protein transport protein Sec23A,2.83297958232079,2.28235369736854,2.16790760103131,2.29838990584162,2.60346350746197,2.03474885969452,2.33928846041505,2.03236770715078,2.48219395302426,2.34054736397083,3.41348845894486,1.83665808617593,3.03908670274562,3.67336432176501,3.67952113126929,3.73981820971278,1.66068368345469,1.86741881981689,3.5809913452665,1.92209388498161,1.00368400880095,1.19295977090232,1.83264429436503,1.86334497939299,2.32685322166342,2.68038802188492,2.63490978256006,2.53313428936733,1.23315466474933,2.59047973169287,3.09974591499208,2.65417171775233,2.23401222488518,2.78590899044179,3.02981188612261,2.54621835957209,2.68535875884909,2.94046388647475,1.7271207755344,3.10981550453915,0.669929542018403,3.08592159005535,3.15022235888523,3.11876245766922,1.60749849182334,3.09467071745971,3.68172258265545,3.11682991638441,1.62053884640884,3.26567946631509,1.79844602071336,1.76306737023903,1.00596202441799,3.80825340111376,3.42469918842857,3.90415846132147,1.4992092480625,2.10423282842472,3.86567628049874,3.37566972998011,3.03202198323367,2.28725818912946,2.3611066563394,1.66398285623419,3.13758315172798,2.2708147112934,2.229814761427,2.16775222825421,2.99363207302661,1.99143699234662,2.14629244328817,1.88503678207879
Protein transport protein Sec23B,2.52293534932037,2.84652145652824,3.72332762779473,3.4670416244467,2.47114655288412,2.72442667952021,2.91080317943682,2.37486520597581,2.35426925436928,2.20298659830868,3.92526886738361,3.58932469383807,2.9092654158007,2.00686126963762,3.58590253540121,3.62261408591704,3.01215619969536,2.2167950694636,3.66767435595226,2.87663891710312,2.80808183991913,3.61219803354442,3.86877163214365,1.99663378864796,2.43762240386777,2.78314335784962,2.84440662889485,2.32601305188278,2.37028558702611,2.68008555651788,2.90428896129465,2.54789233034317,2.61430198441411,2.70061844916684,4.95308679307652,2.46814059230097,2.0155495809175,3.0174231859309,2.48719588549567,2.42622989027964,2.23837672440242,2.61375152128908,2.8467888371822,2.8947994720658,2.76884328728852,3.26700718061604,2.8961367527203,3.01186148240817,2.47017039638522,3.3794779419486,3.44096180457188,3.32022234713726,3.24794293787641,3.6123250490342,2.63757463255775,2.28290129634676,3.49021529209675,2.63762097323808,2.55313203029047,2.20808036962123,2.55743767067361,2.88594839611593,2.567064715078,2.33345776225605,2.92820322232641,3.12650874727344,2.81490013279261,3.24504348009046,2.32609926947758,3.18715279686423,2.90845412020471,2.75693647627714
Protein transport protein Sec24A,1.3901316664295,2.60979228409995,2.9073506405414,3.11397514019003,1.35359984833055,1.70212862744701,2.5907874556759,2.40416308604418,1.50913454727474,1.65485672347964,1.4216436228725,3.0993137618166,1.23571173522012,2.49036816754902,2.07867270377447,2.15617844723801,2.06185697546052,2.52991448966701,2.5872249006345,1.02062804516338,2.33029083586448,2.54098431535783,2.65410191649144,2.24826036617889,2.20488561843045,2.15448194495133,2.67142794402607,1.78635717565904,1.68856543965428,2.74330743950362,2.8071673420041,2.12000540276503,1.79576587214873,2.61829622453252,2.69353696485647,1.45862185526859,2.57470121483371,1.68565929478114,2.03625406828793,2.44963716538382,1.0654349199241,2.89262828180042,1.9007062024224,2.65956059433382,2.73681354072643,2.55892625168799,3.83019254262962,1.56381774941086,3.15832764264374,2.86246868554182,2.99632543504569,1.93760181195444,1.22992728914616,2.82106040528499,3.2957372199055,2.17956649425787,-0.0185876264580013,2.33553769506018,2.3968647382534,2.66159361860241,1.4802331630932,2.16346332065471,4.14048079819776,1.94182089040172,1.64782805463572,2.41492051349534,2.24093122674953,2.41342258032459,2.07544906126471,2.1567314144323,2.80946491609593,2.52350397145758
Protein transport protein Sec24C,3.35838980967338,3.59586881171714,2.16352703387636,3.52494436878866,3.57451061931433,3.62110676126816,3.12165129462018,2.93840714280377,3.4173953723858,3.4425290767633,3.49298804525359,3.40757294906348,2.56476054364898,3.49961584568764,3.13442498394409,3.33925928409588,2.62568444783888,3.56839447921508,3.12905354917492,3.62789672989839,3.40617395630614,3.57515182127671,3.66289951350471,3.63029398584456,3.49195322840673,3.29317625728334,3.27948320962033,3.75126620427843,3.17170934859289,3.61202304253194,2.65929967577406,3.65871149514879,3.51974268207425,3.17793577097424,3.08165149231597,3.64228574078226,3.06164496360366,3.23529032038389,3.52504372887231,2.96961060878337,2.89660956269597,3.19393431448959,3.56703705896116,3.52942632578945,3.35231907895263,3.33730280768965,3.50938394744656,3.03687989606533,3.13812371114069,2.72743170278644,3.4731119982396,3.20356542358293,3.22520724751297,3.19635013684467,3.80740678039537,3.09513518327165,3.47982452212898,3.35131813562532,3.46605319072561,2.94905961361012,3.24507226714309,3.14244794044964,3.78337278731064,2.56174864041176,2.90509472171282,3.17650581868945,3.97416456418187,2.91098377761414,3.25038057409275,3.10864174782839,3.78315574876574,3.05240602618507
Protein transport protein Sec31A,3.54635659729295,2.8886256437983,3.58811166313604,3.41064640514652,3.30054776009069,3.61763071583809,3.35242802417443,3.46491453783534,3.61411389879114,3.56454393497926,3.40538691773377,4.99969838539561,3.27152141062,3.60411184536207,3.52469576605051,3.62421128908405,3.53386793730804,3.57023177821675,3.54252521193639,3.42025433538588,3.47259781308257,3.38630015895527,3.35816505170065,3.56861519318741,3.41403609034099,3.60580679528523,3.26743289494626,3.80502506909771,3.41135411155971,3.59475938883664,3.63563147062523,3.56832325193282,3.33924494046294,3.33598614841346,3.66343493010348,3.44743326473528,2.91964906307094,4.25590024588057,3.47646928733649,3.81154636950067,2.81075671709133,3.7428311939099,3.62330132580954,3.95477486624373,3.42714393141427,3.78699626092504,3.64263558285222,3.39069515159209,3.53580108365957,4.05589381158869,3.37893264826219,3.69930358999757,3.15736745969798,3.38103619349619,4.70511511106336,3.2102213874945,2.5994066364148,3.84105567285748,3.81220937239479,3.64429508784949,3.06526794634925,3.94050506499866,2.88651495447517,3.85374506102271,3.83664369130611,3.10901695432464,3.56742708769565,2.81263391828979,3.86381025605604,3.92122354204337,3.69979545823792,3.37319179765057
Protein transport protein Sec61 subunit gamma,2.64358816722839,,2.38114188704476,,2.14303049110728,,2.85937259656235,1.84323448787398,2.40012442223728,2.62887263060939,2.43669857979188,1.96544846414101,2.71087191899886,2.29040166271516,2.61574956628862,1.77626223925416,2.3910319764475,2.72328873922124,2.73893441216221,3.07751670866633,2.27491167212603,2.43300985677302,2.63127093766919,2.40716875512524,,,,,,,,,,,,,2.61926006421358,1.96527420623101,1.71082191547547,1.6871135201631,1.64385091847469,1.96229391943412,2.08447128567903,0.867303956302055,1.80606628466024,2.18793357362011,1.62411328866843,1.63956137321533,2.58207852132569,2.95474995257667,3.01663615436514,2.41561797301607,2.76148219189733,2.82634944403467,2.65676327724765,1.99977218984534,2.78379258546908,2.77112619797698,2.99416887275006,2.42525943930957,1.81261626181411,1.44712715632415,1.68665673055482,1.20266493303681,1.7641301823091,1.85949019596547,2.1215140960737,1.63107206492338,1.47950896871558,1.86813027497762,2.14159453085979,1.46309094757445
Protein unc-13 homolog D,0.401286526733952,1.85482584917455,1.91991417947005,0.391409396707116,0.401286526733952,0.388286698064111,1.93603802669995,0.391409396707116,0.401286526733952,1.99504599898061,2.47637528832697,0.391409396707116,1.56218019578697,0.90332468865462,0.976636487805393,1.79522681631554,0.227562488329791,0.897284360626678,0.940872265109165,0.193937918282301,0.710988661798571,0.996553313960665,2.29959893833044,1.81257187856191,1.63871815459475,1.81853930559742,1.24998279326623,1.22800566706102,0.982055043187765,0.965783268373241,2.28382497416684,0.832876946522706,0.302115353504091,0.3415977227646,1.0359053258722,0.293210284138333,0.747133004104089,2.14322879446117,-0.0217604553916813,0.512564090945116,1.29728058734505,1.32566980496893,0.909775899384665,1.81897789350406,1.40086854933792,1.47102799483262,1.42389495856411,-0.145268929953677,0.684838488368164,1.18551163193199,1.33569344046195,0.955055121607824,1.03282373656311,1.14059080859462,1.71266139647282,0.909141528279595,-0.0587474537475992,1.29615520349026,1.2406326849399,0.756847099239271,0.176675398844782,0.588679622803262,1.47985074022468,0.710235156423385,2.13224228593006,0.984840661338842,1.64636650195791,0.698945795775676,1.36701683675129,1.70608885675785,0.229664412739592,0.876910448697981
Protein unc-93 homolog B1,,,,,,,,,,,,,1.98657202454085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74352404958686,-1.43204428761787,-0.64370776492293,0.0156264727322203,0.893340213222191,-0.946890244997631,-1.2200799685471,-0.87999731874581,0.873227952628226,-1.27871396509777,-1.55639973666283,-0.542010885699614,,,,,,,,,,,,
Protein UXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43843326866472,0.301816854896911,-0.0107972220844665,0.755669460185958,0.686036495928789,-0.00578669046607518,0.396080198939275,3.7972301221813,0.251782313307993,0.0254803073725075,0.574689776703971,0.281957237219097,2.0362669693382,0.899676305900032,0.90801724113127,0.686820085985721,0.965947198334232,0.818039778385768,2.1197009741357,0.700452742843344,0.767154264484718,1.69244735227543,0.805823622650969,0.756281250280192,,,,,,,,,,,,
Protein Wnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0536902346518,1.31295911896333,1.20903067668697,1.38763903694792,1.12176928085713,,0.649188416792502,1.25231484362114,,1.37478144713123,1.17067700012087,1.64008369094249,,,,,,,,,,,,
Protein YIF1A,,,,,,,,,,,,,,,,,,,,,,,,,3.06238464245905,3.11266878461779,,3.37064941383392,2.7187294648856,2.98764137656817,,2.61409227779969,,2.62490025982859,3.20573035899707,2.39512994782407,0.667046380076794,1.30718937606921,1.31929211013691,1.47122619143546,0.991657831914889,0.744745693829023,0.971188847363254,1.73063318271819,0.694312671531291,1.20118566378408,1.26618907853442,1.06235757983914,,,,,,,,,,,,,-0.600976412123241,0.427704383210097,-0.160245952776939,-0.756936490571263,0.071269872873479,-0.313287903494977,0.238090712949789,-0.355973757834801,-0.0256256103081872,-0.387450486747283,-0.027172504586577,-0.330446880180052
Protein YIF1B,2.58076777834669,2.58969614420816,2.76138323311956,2.08184852370442,2.51572304433958,2.64363204145541,2.86710435082855,2.56431447850268,2.27304806108958,2.63314476912429,2.63734780888648,,,,,,,,,,,,,,1.99002245142605,,,2.34150099840112,,2.10766878578457,2.71898361545958,2.15569652744109,,2.42024907877398,2.69181148702297,2.36076230431987,1.66350352448299,2.81297774729601,2.98454941882721,2.74025966467866,2.06604860636339,2.78825444793663,3.12154613966346,2.69780599456979,2.77686716151909,2.36750335289788,2.97871347351722,2.64917304385844,,,,,,,,,0.693656557753718,,1.42794166486237,,1.93811006170016,1.2328281960875,1.31709235085612,1.79060158739554,0.723630304377376,1.55413993907102,2.41475061590779,1.1601736365269,0.64616219385051,1.70687423813152,1.72046407055634,1.48527762872435
Protein-lysine methyltransferase METTL21D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00277645186402997,,,2.50232991856963,,,,-0.238964706537082,,,,,,,,,,,,,,,
Protein-lysine N-methyltransferase N6AMT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637268841646603,0.85517372999823,0.51034493073727,0.650276661558221,0.69271683736173,,,,1.10522842375522,0.792444714915229,1.34913667684867,,,,,,,,,,,,,
Protein-S-isoprenylcysteine O-methyltransferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.670385578977744,-0.2651766452424,-0.53145500219994,-1.63326305677966,-1.06373323574212,-1.70573859233878,-0.872105085131309,,-1.05054759297789,-1.28192038078819,,-1.13634567104435
Protein-tyrosine kinase 2-beta,2.94178750618549,2.62898688310481,2.42478840014631,2.29191035611294,2.59175741388095,2.59378713275019,2.56247377901923,2.55008973908578,2.44551139478488,2.80546150365698,2.94718091949152,2.99042721412817,2.6846591317856,2.29859333471394,2.25526149737594,2.68224665735768,2.93537529146294,2.32837633808778,2.76869016044271,2.59030318162685,2.73406134546556,2.89542806883158,2.84467494882096,2.05842080429536,2.22569857843864,2.15548844384518,2.28074521506921,1.79225397684594,2.18363302999915,3.39215542655675,4.65690670531077,1.79225397684594,2.12237080383896,1.85034474889055,3.54138649372619,2.0394839944912,2.26034068207287,2.71557268672684,1.94584028846406,2.99474445939796,1.87131189490521,2.52853237608433,2.57110314662635,2.99182405347134,2.63982523189615,2.56654260019281,3.44425613862202,3.37648007194379,2.08055920087546,1.67960181819887,2.9831505654965,3.04493485264747,3.08427084949974,2.99761504794067,2.51546323825309,2.41063354688428,2.38773669238116,2.62050510532128,2.3706187805132,2.60024894460502,2.95993240624986,2.77523900214746,2.30014634362115,2.92927642734286,2.28285589597617,1.48063677110103,2.61888645786927,3.09678813443843,2.89890544253082,2.4074362005963,1.81045027241307,3.01962161613008
Proteolipid protein 2,2.23870911376511,2.07925852105804,0.185179796743254,0.0912285487927066,2.40186638767015,0.207209739751662,0.185179796743254,0.0912285487927066,2.53727349822733,2.13768787904837,0.185179796743254,0.0912285487927066,2.07776423352981,0.383578067367821,0.346826658072584,0.190092672609654,0.560102999041844,2.01299669059002,0.346826658072584,0.190092672609654,2.26639144522189,1.99512276417207,2.00041725248042,0.190092672609654,2.10629291768833,0.0841092729651004,1.82222861258368,-0.0862956552818458,2.06199302988153,0.0841092729651004,1.52164085478488,-0.0862956552818458,1.97257367614246,1.85846215182265,1.66620647231984,-0.0862956552818458,7.40388864090913,7.55664930163705,7.56347767516514,7.55235416437054,7.36142701536841,7.55342202295763,1.79725188990138,7.59762344750418,2.20514359174193,1.93035398596598,7.54299639412025,7.51946345134702,1.52060933105029,1.08119577301569,0.701147070115846,1.29917396683119,1.17232544147449,0.989601066022103,1.91654032089036,0.788347570234853,1.12573448319644,0.202184512942553,1.1318099643738,0.923913396110835,2.61145457575822,1.96911795708292,6.8908047545077,6.85374893870643,3.38137455069391,7.06427938309409,7.10733232272871,7.04491609382299,2.74306626418273,2.12750517364654,1.89818071749019,2.51531835543447
