protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
Smith-Magenis syndrome chromosomal region candidate gene 8 protein,,,,,,,,,,,,,,,,,,,7.71308866375526,5.13263276045002,5.74794827731377,6.60277822900868,5.8226345465259,9.67512184607055,20.0534964980408,16.1130866487028,-4.27905191761856,20.9276817480837,7.78969665735522,-6.64327043252132,-4.36525571305666,0.274185702956171,4.44835052810815,-2.01716887451352,2.64809222818217,18.9946361691665
Sn1-specific diacylglycerol lipase beta,0.559033308853944,,,,,,,,,,,,,,,,,,,,,,,,5.06308656653835,1.64626532907808,2.47936525355054,2.56598142862179,,0.847019191015201,-2.10005323645056,-6.4811251335192,-3.95993822709588,-4.61337979643124,11.7497439452849,-1.82909237171719
SNARE-associated protein Snapin,40.2780624679166,40.0423810098454,37.9470467059306,40.0389381008476,39.5287007842268,38.8747735477659,40.7386931640194,39.4922313780494,38.3492487858762,40.2872276502942,38.4054214940924,39.26128407736,37.464235519496,,42.2279270798505,37.8741703360718,,,43.980791969156,40.9601227467652,38.369531748226,42.6684578697543,39.7119104522856,38.2159628800096,38.527846388012,40.8031572775226,38.4075522466358,40.0345256625841,40.3283110478867,39.0910474449165,42.9087051319458,47.5678895102561,44.5935747422878,44.9851898865578,46.1962699944592,43.535176579531
Snurportin-1,8.50211205210415,,,,,,,-0.407118662191222,,,0.187605521529464,,,,,,,,-7.08346635551299,-0.663936723455341,0.739483102870864,-4.21560262423867,-0.310787665585667,-2.32626130818655,3.84762276081676,-10.027572650541,23.1224900723283,3.5804735693465,11.4351724483332,25.6712321528516,22.8009435213066,18.423059151542,20.0543872143095,22.0818403949721,16.3326875501803,4.20558365855469
Anaphase-promoting complex subunit 7,,,,,,,,,,,,,,,,,,,,,,,,,14.3741797451351,,,,,,,,,,,
SNW domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,29.0003078807244,33.2312417851011,33.8923728829844,31.8283812925454,34.6281273737527,33.1933064353105,,,,,,
Sodium-coupled neutral amino acid transporter 1,,,,,,,,,,,,,,,,,,,,,,,,,16.5380724055969,27.2368598109349,,,33.0280827247607,,,,,,,
Sodium-coupled neutral amino acid transporter 2,43.7405477366964,50.5139082443657,31.5833053751898,47.9493113151593,43.9062048087025,29.587797883569,30.9303453539591,25.4853167014218,-2.52821363594009,29.0087730091273,3.17673423570019,19.2382531879961,30.218419012556,48.5150652412162,42.5283178834685,41.9858185121798,53.1803427941817,42.1715308552555,59.1575643347173,35.2209706913788,13.5861883180629,48.5325309173382,4.55610786625975,5.90076580975809,-2.75489300393082,23.5178496881921,47.441605384624,11.016651421588,37.0151263936185,51.3874588388375,56.7090905578001,84.2793909519753,60.2658043039169,48.2905336465439,74.5434733550647,47.952161395456
Sodium-coupled neutral amino acid transporter 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26683579131687,19.8099563014113,7.6917995179402,11.6633385534471,14.4589359167604,
Sodium-dependent multivitamin transporter,4.5298969219168,0.082174613154673,-0.703031693809478,3.13850024961466,0.336303263133774,-1.41751455129455,-1.3220330749667,-0.461291539162402,-4.73594248218207,-0.772155065409961,-2.24870962939374,-2.14800639468229,3.26498415971187,9.04729771360849,10.5402413017618,7.51863821056809,9.43686414827198,8.72100161757802,7.10790512083366,15.7275767290309,15.0292487306163,3.93394231026417,12.9874431898279,13.6059710796375,-6.54351637259302,-3.65303883248294,-2.08589097760865,-5.93839375626707,-1.8751329197773,-1.59159935349684,15.723947457448,27.2112717833326,21.0485966133532,20.5858059493852,25.0612858639199,21.8720603510877
Sodium-dependent phosphate transporter 1,,,,,,,,,,,,,,,,,,,-0.372496514018253,-10.0361124808525,-10.1254400829178,-4.49627630567756,,-9.5059874092392,-8.93537399981643,-5.01615529411117,-0.537247577642684,-6.61671472855474,-2.54252525823605,-2.02582604944802,-4.01250688393475,-3.86341239870096,11.8248507566897,-4.71785384043747,-4.17042226928406,-3.97065887658556
Sodium/myo-inositol cotransporter,-0.50172589246667,-1.30140732772753,6.21734048758783,,1.46294254006458,8.44077001361172,,,19.5754216621044,,19.8295553385898,15.2581269288692,,,,,-8.3422340204839,,-5.48422273837704,10.7457679256083,21.3386020816467,1.49135962494931,16.2429710019839,27.9647377131113,37.079812715518,19.6111729588806,-3.58995650436658,28.9482354416589,8.08423819758902,-4.69454679773419,-5.02514405980257,-4.22963491406349,-6.82768076325585,6.80056369799456,3.50651062920018,15.5942031821645
Sodium/potassium-transporting ATPase subunit alpha-1,,41.1875010768899,40.4740336581098,40.626726105342,,40.7208514213322,42.2446033436932,39.8397488313301,39.5782076400292,41.3778816897341,39.1969205223853,40.2290372198331,38.8573726423302,40.3052954788499,42.2399320328632,39.3007542391002,41.2115404445356,42.7704403572711,44.2679886897195,41.3475903292535,40.3744529366983,42.7316191299833,40.6084366751918,40.7884524354875,41.5554187385522,42.9871311321834,40.3125288302135,42.522841012064,42.1752560776906,40.0315795187459,42.9098263904327,44.5441203016905,43.5815132172958,43.7138890808892,44.2203691598672,43.6925959863097
Sodium/potassium-transporting ATPase subunit alpha-2,10.549045078604,13.6527774811148,8.33750906567673,12.5070119189675,11.5140326811201,,,,,,,,,,,,,,9.79000979037353,7.05339100781213,-4.64933892972272,7.93140276523501,2.63606641695193,-9.69296389038194,-13.547777083329,17.4332463948323,25.5117848252085,9.83438013985922,22.8231237441527,29.7804136827001,18.2209075841314,30.2296510907037,18.9176984658409,24.0411880757854,25.2529722009815,14.0632814896885
Sodium/potassium-transporting ATPase subunit alpha-4,-9.17370290781286,-11.9858339719161,1.58414884424611,-12.4414379078208,-6.37969476645096,3.20693177443809,4.02152527051552,-0.142745153972114,3.31913117481919,3.06261733831302,0.891013785415625,3.14015918719792,-0.225262368500048,-5.3220655525565,-0.837612691580925,-4.25155622818096,-3.36853478061145,-0.835003743439911,16.2122670262045,15.968795305028,24.5080320101433,-1.67601356539096,1.48447518428021,26.9742914888053,9.25698331206611,3.94170221574372,-4.66434179271341,5.40970850546128,0.766805604357539,-8.62346074836013,-11.4870988152285,-18.6820270142206,-10.7367384845631,-15.0640865542616,-14.7308986544034,-7.85866855638338
Anaphase-promoting complex subunit CDC26,,49.8048168172381,,48.8098085069846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sodium/potassium-transporting ATPase subunit beta-1,,,,,,,,,,,,,,,,,,,,,,,,,60.7575898034356,,26.8284509946636,52.2522726587476,34.8295159093533,26.8017924760532,,,,,,
Sodium/potassium-transporting ATPase subunit beta-3,39.3216195444855,,,38.6334802182532,38.9799440817069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soluble calcium-activated nucleotidase 1,,1.81236358112279,4.05976772591705,,3.78856400232275,5.06914226653106,9.30010379962013,,,11.3041753700087,7.64080966068713,8.82876843697215,,,,,,,2.29626369247707,8.2858164497785,12.779836377054,4.64375439225825,9.91891874861613,13.9050796511812,11.6532704608699,25.5857061761735,1.03047417358168,8.50193238319871,24.6976595585614,0.71360386994674,1.96646445780184,1.08307967935509,2.69802787636838,1.93635683145816,2.21878152369654,2.70484592566496
Soluble lamin-associated protein of 75 kDa,-34.6224257479827,-36.4353385941418,10.7975884352764,-37.5605328274177,-24.8286891757562,-5.01754948768065,-7.28052500407629,,-7.16420919915252,,-12.0071768222496,,1.91247570307515,-21.1493978886467,-28.2411818972895,-7.41160350020039,-26.6357077793227,-29.7427548163366,-12.9127027783184,-7.82653591267362,25.0546094360955,-10.6375955878296,-11.2434301953871,33.5678158644659,29.9966426248437,8.07431810965244,4.88963062241647,13.2151340141834,4.03623959870982,-4.40218448288456,-20.003652494535,-71.7323750074699,-46.1417552639926,-37.9187362186198,-39.8302395300975,-17.9527858444141
Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,3.92714859767072,7.54893285963872,1.70867223695797,5.28058619039917,5.97346959691839,,4.66309348792559,4.96796188689818,2.9864312545023,5.60151787565721,3.58863739209209,3.27666708299957,,0.6321857233546,,1.05432835322457,0.630427696994463,2.76150627367928,2.7544098427258,1.35561343625235,0.308524157960156,2.10122776557096,0.309751451258464,1.30833283191484,2.26332535954126,2.32247940344433,0.0620150286077119,2.32728743111976,1.53649372270143,1.16915150221562,2.61802493158778,3.76777444943384,2.49342836728,3.08583157532709,3.218012937015,3.26233079221153
Solute carrier family 12 member 2,,4.17443235940949,5.17824269393924,6.10366176073743,5.00260535147842,4.91904271595058,,12.281272407119,7.97127769373466,,11.0253039776886,7.65512094049914,,,,,,,0.406242687491504,19.0126720699975,26.3411007817575,2.03195876728929,22.1070651217308,30.442626191586,29.1858343603343,21.2696912970384,14.2189398423508,26.3845679204994,18.0784656970814,12.5901697502567,9.68595855189607,11.8805460953481,17.4155226471732,10.3443103545385,15.2682116589435,21.7105856885709
Solute carrier family 12 member 4,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.27026385288266,,,,,-24.7536688396459,-6.4867652611757,-21.0677996805366,3.66531043109393,
Solute carrier family 12 member 6,0.508718210451922,2.0073356855123,4.34252667902578,2.24555410321359,2.65064045019062,-1.22843046629837,-8.10022373940378,-17.3596498740383,-16.7536133202075,3.50710627423053,-15.3664150010306,-12.2962859269804,17.7030544340266,0.964170938410191,18.6261241745551,4.60647903087077,0.966245129011986,17.45398031843,16.0995304024198,5.79323049876759,4.38360433809614,12.0012301956716,-11.8481811034738,0.220500299512222,-30.8215568659991,-20.9521967842052,26.8534083127774,-29.9580813822513,-5.42491443895289,13.2898037587164,27.4496294414823,26.2762663693701,19.8202546004717,24.3362762463862,25.0289914050904,18.6601319598949
Solute carrier family 12 member 9,2.15302966265126,,,,,,,,,,,,,,,,,,-1.89544574611944,-4.88727761375979,-5.97480300471369,-3.11210200846483,-7.22346768438108,-10.15449620838,-24.2642211065198,-16.9837057844631,11.3858566412637,-24.6487615503213,-4.7196184159771,14.3356183205583,28.5186887511712,,14.6967983624615,23.2759098948632,17.8685406863026,-1.78215824951553
Solute carrier family 15 member 3,4.02991786717251,4.74950607015089,5.16417693197198,3.76319158166147,5.21689999415049,6.75565603697242,,11.6375156249885,11.5030012329378,10.8717025586104,,10.8639619190033,7.64818758044949,,1.17140579739039,,1.81388459534736,2.62504123801661,,,,,,,29.3778426811971,25.9213095499201,14.9654561921706,29.3103920622575,20.8340062882955,14.7830133926157,1.48430286425829,0.784570867483582,5.29154171923173,1.68136008061454,3.25468465362874,5.4570586335448
Ancient ubiquitous protein 1,-1.24784250130136,-6.36823207383203,7.22771487457316,-21.4157987338812,-1.88706939952311,11.3723519041112,-4.68266741926573,-8.10847712454138,-4.73739339176724,-6.74143084260881,-6.36804516910434,-3.68811283137393,-3.61238111886087,-8.64496644876714,-16.1496982836611,-5.81387051111346,-12.8389990228204,-17.1180454193905,-17.6722051498152,-0.0224613010382875,19.1443840713571,-1.15753082396079,7.76713353911187,22.1403661149143,31.1784319441705,14.0067459196282,-2.82700701129562,6.7852897685582,-11.2191636689127,-23.4859678138399,-9.86707024708513,-24.032297092997,-12.3145470929527,-15.7619161265555,-19.7139023739755,-5.35359589328384
Solute carrier family 15 member 4,,,,,,,,,,,,,,10.3941992475935,,,,,,,,,,,,,,,,,,,,,,
"Solute carrier family 2, facilitated glucose transporter member 1",38.6645808039567,37.8751019974598,37.2199325194219,37.585391085431,37.3982028918299,38.7429868891922,41.839717199196,41.2715144416908,39.9872214683319,41.5999699691067,40.0590548129723,40.660470521384,38.0602143547889,38.466188366142,39.9188917694266,37.3962747944804,38.9327221125472,40.6663795156756,42.6546750794555,42.0773833313252,41.1206704098376,41.8891958781296,41.4518150085411,41.9486104620789,43.3508910631784,42.5819329536671,36.6806458067834,43.1957206018018,40.3171118512412,37.0632128711302,40.1962964783325,42.6634944423695,41.4750259414104,42.166197669878,43.7160231717071,41.9435410236
"Solute carrier family 2, facilitated glucose transporter member 3",,,,,,,,,,,,,,,,,,,,47.9111006517765,,28.4520096679954,76.7403758798805,,137.994951745693,53.3167149757641,-8.4508250332004,94.6938646326908,11.6438987396281,-20.8722038714347,-17.5768940830075,-17.691351298431,10.7647884920644,,-25.2555175570943,18.8016817249037
"Solute carrier family 2, facilitated glucose transporter member 5",7.75199725490344,,40.3326486562657,,30.7294846575396,,,,,,,,,,,,,28.1169406333528,30.719070049636,38.5777736320059,44.808280730123,35.2287225419371,42.0823401532447,46.2513341922233,42.8219241415201,34.2163032998947,34.0516708604598,36.3506159107731,33.1262908988562,33.3577065414753,31.2489555827156,18.258545499481,21.6874261237512,25.1971944618426,19.0284348689735,25.1253732049129
"Solute carrier family 2, facilitated glucose transporter member 6",,,,,,,-0.478333819807892,,,,,4.0909918683587,,,,,,,3.63849385197978,1.41805488893594,6.52663018559676,3.09814660586658,1.95477635665914,8.90779311090264,7.9158262725915,2.94452592498502,3.49396217418781,4.49291650517657,2.8989668890722,2.15971329405617,,,,,,
Solute carrier family 25 member 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6900327101368,,5.08326146292288,14.300323124283
Solute carrier family 25 member 44,,,,14.8353977814081,10.7701043985159,,,,,,,,,,,,,,,,,,,,-19.0793716005709,-3.15615670459675,21.1588164435196,5.76222375334025,16.7777915054934,21.7007177952696,12.0148006405947,25.5681110412349,,18.8049046552812,22.1065029475599,13.6867057512152
Solute carrier family 25 member 46,8.51266662346866,-9.54407294648654,9.25023356715116,-8.48276129508163,-8.67430519488916,-8.95217695029028,-10.8980099092869,-20.0137918437164,-20.3541356862365,-14.8162432229031,-19.8983256424929,-17.0699565281313,-10.983668579599,-7.12129461566833,-5.78717590445593,-7.955806640477,-6.75686333049165,-9.4191720109668,-12.636830162512,-23.6105470553537,-20.1775847458581,-17.267642989332,-23.8097330700221,-18.59482652377,-19.5813539394282,6.10412793657393,-0.670797530389327,-3.27536236482565,-6.29655336342974,-2.21166501319066,11.9817709458779,8.37536207530624,7.58988420473211,9.13531007917475,8.72557459515574,9.43984347488096
Solute carrier family 35 member B1,,,,,,13.2957685368372,,15.5654060307266,,14.7954602078498,12.8560483479122,7.89540321340371,,5.14697036972024,6.12357271526062,3.57272886829869,5.82368952546488,7.66419121316201,9.88575681098543,15.5803639298573,9.37868943735862,11.9284794848442,13.8997211003441,7.58305638545057,7.45754880939769,9.98445311969024,3.92824113688865,8.95353170826552,7.79765700025143,7.66532164756179,30.45481503835,37.2756145914785,15.5477704777572,34.480127304019,18.3699252688903,29.8163818545137
Solute carrier family 35 member E1,21.0473455226562,19.4884415964522,17.5388565696374,20.5673439436912,19.5774591757621,14.9865650099014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Androglobin,,,,,,,,,,,,,,,,,,,12.7252256157422,6.11200155426468,,,1.75915703933988,,-7.0014316956957,5.50039498018724,7.58792230995732,0.307882075878455,7.7658906054748,8.87039688363052,13.3454641471611,23.658418126422,15.815012063691,18.154536495437,20.1131673986591,13.0774549634491
Solute carrier family 35 member F2,-10.0645164779761,-13.1786953991552,-4.63107759162738,-11.9675481321781,-9.46063285285686,-1.80067183783385,3.13594808059288,8.768464052472,13.013030594301,6.5016357107268,11.2496340984882,12.9570029172075,12.8040893045355,-4.6492412253826,-15.6333641132667,,-11.7710684942188,-13.6255002007701,-12.0264613929816,1.28580266415708,24.3638551013733,-4.49723244805599,9.37358855658927,34.1598575421887,55.5608031713517,24.1538920128073,5.86525894393336,40.6299400784443,-2.38539282571827,-13.1520317830004,-24.166098106437,-47.9216429986011,-9.90126282699955,-35.6964837173824,-21.8942542636404,-16.6987815239152
Solute carrier family 35 member F6,16.4599579638589,16.4370874448813,13.5262499234216,16.0273267820489,15.296468595695,12.0248815312236,10.4566050929875,2.60933775404472,25.1421121276009,6.95787785015182,4.18250897978273,9.51396137802306,7.10960394833012,11.4513714451107,16.4998478764629,7.25216504243619,14.7993166266846,16.1591205969145,32.2657198962716,8.99646716090999,2.08133829696063,11.9048921854233,6.8582793903214,-0.0935824185202703,1.52377789947224,13.2425016274347,13.8418231172889,8.45620135453369,14.8780114058773,11.2373742879305,13.3958870110799,18.0384606700191,18.1645800314463,16.1835157768497,,17.4900296478721
Solute carrier family 43 member 3,8.58093429770486,6.87031360453038,13.6608107683817,7.72497321037545,8.47172021480922,11.9146940698429,24.7856920683284,8.29953038770634,27.9426212963707,8.09149874279178,26.4008862043073,27.1949577938023,10.7665752110786,4.159609249278,-1.63516519915297,7.99216172042505,1.93679531072315,-1.22647193729381,0.0686424902389042,12.0290201421128,14.577267073572,5.00787416779183,12.8288342434849,12.8326684632097,5.92702517446204,5.3564044644867,9.34278249562626,3.07296585676479,6.69410244101869,9.43362596998833,27.3060246439817,20.3354433641081,25.1084398041815,24.3777897850154,23.0097511005979,27.5896299880369
Something about silencing protein 10,,,,,,,,,,,,,,,,,,,9.54410157343029,-16.9433556155245,-15.0746817933331,-0.853983481619556,-16.5329425100064,-19.3154937693061,,,,,,,,,,,,
Sorbitol dehydrogenase,35.6205379329684,36.638385460047,35.7112689686454,35.1945301899841,36.5558213286446,35.0179326295857,35.0177497438381,30.2709277152344,31.4117837237394,33.0681808887622,30.259578300678,32.6603220296075,31.8797594940534,33.7587038644581,35.9603619028549,32.4875095689556,,35.7672232853644,35.8083359791474,31.0096225710642,31.0521632451168,33.3276598606476,30.7833898131198,30.9617155454216,32.413611062482,35.3937966344458,35.7432671899921,34.7716173042235,36.6450620988784,34.76171495122,36.8112892425195,36.6469890257395,36.7541920983757,36.5405530689823,37.0769260755506,37.2275999533986
Sorcin,,,41.9312741404608,,43.3714441807396,,,,,,,,44.5843540776462,45.6490334895646,46.8705863037456,44.592461763324,46.3121484504951,48.0214644512966,50.4134985703354,50.1406701150173,47.1697367355417,50.3858096220571,48.6549177315188,47.2113292285826,47.0422599232551,47.3580433141148,42.4984850760439,47.4385749480593,45.4130232822226,43.9791881728241,48.8020211657281,54.7932026429748,51.0889149750683,51.570451771224,53.0439395822759,49.2300285836823
Sororin,,,,,,,,,,,,,,,,,,,2.84218318734772,-8.6980120070872,-22.1603345753539,-2.71014106860769,,-30.7927424821468,,-18.4694324321148,29.0898615989101,-14.8921514403847,12.5527370721903,29.4869228066965,,,,,,
Sortilin-related receptor,,,,,,,,,,,,,,,,,,,,,,,,,0.295658555748766,-0.974375900056385,13.9790549148789,-5.94217552188475,7.01403017919623,10.0882592365876,,,,,,
Sorting and assembly machinery component 50 homolog,,,,,,,,,,,,,,,,,,,,,,,,,,30.4595505291312,,,,,,,,,,
Sorting nexin-1,,,,,43.626816625746,,45.8152427408351,,44.6766538979122,46.5604814710494,,44.8805055445325,,,,43.77901281615,,,51.338772637034,49.0469033599268,45.3063512098901,50.6443803942594,47.2516774030966,44.8621922071843,44.4197383047015,45.4060275729136,41.9442301784432,45.3683666677603,44.6050115213327,44.4638794183516,,,,,,
Angio-associated migratory cell protein,,16.4305671466462,12.5048873716698,,14.9238672704897,,,,,,,,,,,,,,28.4547314899488,33.2109644006605,38.3583662409265,30.7657035731595,33.3568120025568,41.7834309319885,32.622843427109,25.8718170566899,27.1557044266026,28.2916060984445,24.6585650674196,26.7872659561305,,,,,,
Sorting nexin-11,46.3374698194068,44.9661990234035,25.7633092359573,46.4015373912812,43.3966399303854,45.4543989721195,47.3870659333296,63.6769306029338,39.9950758610005,54.5721149949869,60.7360856212897,51.2106639642425,27.817337497059,23.7083410502043,20.0897011342596,25.7103394116992,,,47.0990203196174,63.025930210352,60.1740878761433,54.1379938136981,62.6183573610303,59.296272905368,56.2868838254717,45.7481785306178,37.2508156484281,50.8071986921118,39.7575071212891,43.7627929583824,50.6733102958427,53.1114912983566,51.2226082008417,53.160758945242,51.3798792001219,50.4044393522906
Sorting nexin-12,11.6651337313776,26.0039514074184,42.5471763284537,27.0106472886071,31.6896174344757,42.9325838437337,40.3904457219942,,46.4578048421254,41.8053983012462,46.7399160794656,42.9289261524437,21.8047694889555,32.1448426694994,,36.3004315636438,,,37.0193344263636,47.4308029793342,50.8278406216302,41.7651294984688,49.4246994538681,50.6385899851411,48.2598663841137,40.0598723849359,36.3777770758598,42.9793941141335,37.646573045643,37.2623794975718,37.0413156713813,26.1404643496499,28.0748766109432,32.5580328952189,26.3049897700285,30.7885771970212
Sorting nexin-15,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7380798083356,38.6632696896658,,,,,,,,
Sorting nexin-17,,-1.55765774618327,,,2.64790522361642,13.6612314384542,11.1950541335349,,,11.3098473254552,,,,-6.04366715945275,-10.9885044857336,-1.23757962261222,,-9.14716612016311,10.1402998122867,24.8919146712376,28.9960823295514,16.7876432889797,11.8243982066228,30.0408984951639,28.5799012937116,23.7354289358923,20.0758203413892,24.2833029910305,21.2923134804188,18.4625353561576,0.34543578069823,6.04201268950838,15.3601620573838,14.362698178543,-7.05096445685648,15.6499513135993
Sorting nexin-19,,,,,,,,,,5.2670796567555,,,,,,,,,,,,,,,45.1474525530916,22.4934273858224,7.18297990599391,,16.0068369403437,-12.2215432742771,-2.37839330299121,-28.8381320223905,-5.24103223027036,-14.8984600330481,-17.0778137810576,1.46624946502961
Sorting nexin-2,,,,,,,,,,,,,,,,,,,45.1324794609616,43.3952267458076,41.8470435981517,44.3792309760058,42.2611206309073,42.3802316293782,42.8089469947425,43.4273888171943,39.0751271295026,43.901722843618,42.2089756247014,,43.2866843972412,46.5607228726638,44.766796611438,44.7677171618208,45.7956807400917,44.1873085721647
Sorting nexin-25,,,,,,,,,,,,,,,,,,,,,,,,,-5.89524147018718,1.89160406327035,5.07863317377737,-2.04235758619415,,5.65745110103745,7.68944084865905,,12.4309099571389,13.2628676228384,16.5890139389569,10.3923571366188
Sorting nexin-27,,,,,,,5.31450202628877,13.0041402066799,8.98301211887426,8.74941123307446,11.9963651108812,,,,,,,,,,,,,,26.0344675858551,20.5714791577447,21.5976643333041,23.0631645449583,19.3482412721554,21.7121423777799,21.5116626984638,16.7452794122941,22.7888933355453,18.9508018054367,,27.7411142877565
Sorting nexin-29,8.55735047220877,17.6298271633437,2.25506445911683,15.3654067956494,12.3175886175915,-7.90278705356599,-1.10320034228325,-32.3533092220737,-37.2783446221229,-25.4358883170951,-34.5686892243938,-32.4422495564464,-20.8128128265107,-2.7752111051439,23.8067690553634,-10.1070765218733,3.62829619642949,4.46256243340963,1.03597019708248,-24.9363515611175,-46.4103941950417,-11.3452419005715,-35.7713542001136,-56.6852081687214,-71.1046003017645,-32.6804816128794,14.8155628319135,-53.2864297201812,-8.61051593903778,18.5330868084675,39.4932504488193,56.3335747205946,30.6521714528252,27.0737233947819,26.2819146065537,6.96848518514782
Sorting nexin-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1727980942212,,37.9275768361342
Ankyrin repeat and BTB/POZ domain-containing protein 2,6.81144388624166,,9.55877237921705,7.34533147856408,7.05221419324532,8.52080712065613,6.74361937421292,,10.5013253281757,,,8.9177664814066,,,,,,,-0.949215558403562,12.8398254959468,15.7421906012043,5.0236609667029,13.6026361969738,14.3674670857691,6.78970796931974,20.306191236538,20.9561807053095,17.7035174163177,19.7595839570975,8.87717509184878,23.2490852045162,21.3269738590774,22.4222476664659,23.8077230883902,21.1610195638986,24.0147336439784
Sorting nexin-4,13.9126074818728,14.9826329372706,12.9008846150577,16.1207346815325,13.2097200648693,10.2520277262121,5.48340984266174,17.5551495243161,12.2973285343738,10.3509350467716,16.0209154777452,13.4096773030609,20.7640642450949,20.3107130207741,8.92595517983376,23.6415753722614,15.4404997259856,8.78105485615672,27.3154667048545,43.9628521434558,33.9108269913639,33.5747076938355,37.289048501125,8.45020356150998,-10.3596306153635,12.2037617358162,29.2571612363873,3.71658578353704,20.5769194392515,37.3558827998829,40.4349071515462,50.6248517039905,39.1617504882945,45.9085723336047,44.8957181285747,33.3473476823377
Sorting nexin-5,,,,,,,,,,,,,,,,,,,,,,,,,35.2255995303735,,37.9311405680102,37.3445419730484,38.9624850745456,,,,,,,
Sorting nexin-8,19.9334636091753,,28.638110205854,20.6911416329859,24.4601544347273,30.7306667052194,30.4159364268025,,3.02243229670108,,,2.02710820028562,16.0539822469201,,3.14682924221232,15.5085081253774,,,19.8376084627462,15.9393707013068,19.8305658709548,17.1915020992321,18.9825539770343,22.7490313605073,27.5577022032641,26.9329947166768,26.307557108469,27.6679626592318,27.5954349240212,27.8512685609597,30.1019848648701,22.5189313606613,23.5997267356712,26.8091040186911,22.5567474542155,23.7478744057925
SOSS complex subunit B2,,,,,,,,,,,,,,,,,,,,,,,,,2.50858595756824,7.22195573272134,,4.70781291730534,7.82959517086099,12.3043863527892,35.8317546116844,45.9910336944497,36.7188149999027,40.3182358829521,,31.6466817466509
SOSS complex subunit C,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.53477802820312,12.8409352888734,14.8066888126246,0.456362252071501,,,,,,
Sp110 nuclear body protein,,,,,,,,,,,,,,,,,47.0139216569341,,,,,,,,,,,,,,,,,,,
Spastin,25.6744827405955,18.345428459343,6.96594384664198,22.6213722368957,14.9526323202913,11.721490535246,21.9038068111198,58.0793198416386,27.344415851505,51.4164770866647,35.5674091308301,44.3402492123443,25.1592570226707,29.181022606898,32.3816406583341,28.0921367943175,29.2916911180362,34.9731415059959,50.7151916741815,48.9017475910129,47.2889180985863,56.5190917656723,48.3094945374918,48.6501787545703,30.037807482555,21.522145913827,8.03579625916014,26.9233707429097,14.9982370483303,16.3216293628033,22.8711111463365,43.3623932937512,29.6393927452335,31.8200690933582,36.1359876399639,26.7729605916275
Spatacsin,1.21429688244419,2.04427207011912,2.8739750524615,0.955808822312417,2.72132810638982,3.98487597570378,6.59532973656067,6.9922766362257,8.24212735539943,7.0613661792681,7.25248944402282,7.87285711687852,4.686520202621,-0.565068686182316,-3.60386588241047,1.51660198839859,-2.66826600092979,-3.05180266740796,-2.64917449461292,2.07995100231807,7.93790180466231,-0.417836943704976,5.05213507302298,10.9583308738336,32.3112584639372,25.7154013692534,13.4656336204696,30.6238124869892,20.9343456479901,12.064077723816,-6.27197872062695,-9.82591836839348,-0.528851373622454,-7.49313994496133,-4.94386038999053,1.27063952345677
SPATS2-like protein,23.4081451371292,22.0092056566452,15.8133328640624,41.8598805960878,19.2660783039651,14.2720560756025,,2.00219158421392,,5.28599208085251,0.658585129839371,2.34582177018793,13.9908050760973,42.5697286936158,34.1836736996504,22.4549130273135,47.0705269522349,33.3893618129999,34.2082318213732,21.2746181693543,2.72543997504054,28.659015819607,11.8113934932093,-9.08109252070977,-10.5297651626701,13.4261603848575,45.5249695278015,0.0099637175602858,28.8716266489498,50.921827907047,53.7217540662752,77.6414118993674,54.3593101029907,61.7362762519653,49.6605510809955,27.0084675309587
