protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_APT_F7_1,DDA_APT_F7_2,DDA_APT_F7_3,DDA_APT_M8_1,DDA_APT_M8_2,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D5_2,DDA_FDU_D5_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_FDU_M8_1,DDA_FDU_M8_2,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D5_2,DDA_NVG_D5_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_F7_1,DDA_NVG_F7_2,DDA_NVG_F7_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_APT_F7_1,DIA_APT_F7_2,DIA_APT_F7_3,DIA_APT_M8_1,DIA_APT_M8_2,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D5_2,DIA_BGI_D5_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_F7_1,DIA_BGI_F7_2,DIA_BGI_F7_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D5_2,DIA_FDU_D5_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3,DIA_FDU_M8_1,DIA_FDU_M8_2,DIA_FDU_M8_3
Putative Polycomb group protein ASXL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.4418669764718,-3.33611238189505,4.34505070483016,40.1215608830905,37.7820645525456,39.6887125470176,11.0829420979404,-42.8874581955202,46.5550126561424,-42.5349110759966,,
Putative RNA-binding protein 15B,,7.85633301430635,,-15.4822694979167,,4.66172512817734,-16.507639202856,1.12341255084645,,1.74244729905695,,-0.557977029143781,,,,,,,,,,,,-5.43401109442665,,,,,,,,,,,,,,-6.13826471542973,-1.81042181614762,-11.3993275789373,-6.01226714495091,-5.20818660998106,-9.86699094318095,-5.30293910774871,-10.1260272753662,-6.21977279246726,-3.29750730063153,-8.07769946018146,,-12.6408066503377,-6.27197688167409,0.276393164243326,-15.405559704542,,-13.7477293253272,-19.8972309473122,,-12.2852163030674,-7.97518080740696,,,,,,,,,,,,,
AP-3 complex subunit beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2559247078886,,,,,,,,,-20.3511316687307,,,,,,,,,,,,
Putative sodium-coupled neutral amino acid transporter 10,-76.5524256357567,31.4773195881517,78.3967812992506,-31.9105159581403,59.4166433599318,-86.3838803964716,64.1481521357309,,-42.106061843995,-100.763083516179,21.8729719725115,-7.69861285515049,-3.761916653686,-1.66451446286226,,-24.0677420581911,-22.2096356229233,25.8867945097268,10.6272194625092,-10.1840592223823,,4.47425129780339,12.7232816117504,,-34.4992569509641,,-15.6110921779458,,,-17.8106433277541,-9.85662478538071,,-23.0520189398342,,,,4.38672862995236,6.0534271997195,-2.76619158174878,23.7134803698671,11.6306936004133,10.9447903507004,8.59314123029188,14.4089134264234,28.1753192979666,8.18356494584681,1.9385575171697,22.0567930443986,-14.5512788544704,-5.61800688996981,-64.0218998305648,-18.8844348650856,9.28988013674742,30.5269948014302,-31.3721423136004,-15.0842260555118,12.6601369497226,3.30265140723773,-23.7506992544466,-65.0477522224604,19.7055486444442,,-45.2793156478329,21.4375161110005,54.5048190607077,,,-61.6895842614344,,,-120.788692834113,
Putative tRNA pseudouridine synthase Pus10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6767980158039,1.47203019110505,32.9009358317637,6.82157631170534,-9.82187536289565,,-6.99712457121627,,-13.8212762708162,,17.2082647930843,29.0527441718328,,,,,,,,,,,,
PX domain-containing protein kinase-like protein,,4.57459195192049,,,,,,,,,,,-2.47595328162948,-4.31522940848296,-15.3993958795206,,,-4.59630732032759,,,,-11.2809658049694,-5.68404075345061,,,,,,,,,,,,,,,,,,,,,,,,,,-12.656605797446,-16.1407142716613,-10.7745897534614,-4.48062473931032,-17.0564514175504,-8.54855321748144,-20.9489337674062,-23.55318439491,-18.3067315834811,-16.409676346675,-7.17341143241096,-12.6420137286809,-3.43718136681671,-22.2200725256135,-17.9704639377885,-30.3996472202153,-27.2518960121077,-21.7837606301542,-19.2326938707704,-12.099390254268,-23.8112462503933,-10.69260549297,2.4041352011078,-13.2584867659274
Pyrroline-5-carboxylate reductase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.323081179033,9.71415989220367,,-35.5455159112714,,,,,27.4076401799563,,,,,,,,,,,,,,,
Pyrroline-5-carboxylate reductase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9191168885641,20.8122504566009,5.76088654513628,34.0249374172102,25.3989661730717,47.1209394229775,4.46766229185572,6.65985317317046,7.63734351345838,,32.9320086975586,-2.94137775995076,,16.4143544394475,,,31.966617034364,43.622864724891,34.0826595577074,,20.456385647207,,45.3921096262052,
Pyrroline-5-carboxylate reductase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.9251879527224,10.4263348734358,-12.7271261708131,-49.1155600743473,,-17.217050960541,25.3873368614459,,,12.7693123482853,,,,,,,,,,,,,,
Quinone oxidoreductase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9083571374793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3H domain-containing protein 4,,24.7371666147295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.7288870569133,,-58.9225508136111,,-7.99234041944716,12.4551168439989,,0.448644226939539,,,,,,,,,,,,,,,,
"Radical S-adenosyl methionine domain-containing protein 1, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3591139791477,-14.1013493468261,-13.6710600011201,-13.8280350580464,,-14.9833142154223,-15.9787805732344,-14.4396190863249,,-12.3952804505285,-14.135866966535,-13.2942602017074,-11.4622344498585,-6.08131006511778,-11.0991706825411,-0.324035659987683,,-1.86615351522364,-0.77432461972382,-14.5867909625183,,-3.80332232170578,-2.5492872394674,-19.4388697135548,2.85687616331041,-13.1239961770499,,,,,-9.1864258578265,-9.31078519654771,,-5.83241806568345,3.232595761568,
Ran-binding protein 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1539257940512,-3.94945458176459,-7.73266987004734,,-1.62858750310818,,-1.66245042577865,,,,,-6.5528460742078,,,,,,,,,,,,
AP-3 complex subunit mu-2,,,,,,,,,,,,,,,,,-10.4208376920391,,-12.8471953064398,,,,,,,,-11.2697201454503,,,,,,,,,,,,,,,,,,,,,,7.48617564422531,-1.90705966891442,2.38185575051411,-2.0613314861934,-4.10574141858352,-6.51494406436383,6.39099515809013,-14.1737234373306,6.75184450577952,-1.72505158889898,-22.397720201648,12.6680743173786,,,,,,,,,,,,
RanBP2-like and GRIP domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98068541867,,,,7.93759198492,,,,,,,,,,,,,,
Rapamycin-insensitive companion of mTOR,-16.2305540801776,-51.3812128836285,-23.1460257719936,0.746875551745766,-14.2653110109587,-11.2135488801454,-15.1508118819243,-13.8670307619382,-38.3899954692128,-15.1394274256006,-46.4716376836842,-21.9232615930628,-23.2431461695731,-17.6255280400597,2.3258181309071,-5.72898366771548,-5.08297154788957,-24.8356297427313,-14.4262341751956,-7.69821821290997,-4.44095325734902,-8.67775136758529,-19.4644692002142,-10.1509076986256,,,,,,,,,,,,,2.24542118933602,-27.6523231753505,,-2.04568143135605,-28.6629140689599,2.4506976919608,-0.394520017525917,-27.113995602081,12.1620949614381,-9.08403177840062,-7.16784151578688,12.2337639358833,5.89968320243435,21.4877930241641,25.4353356350932,-4.28170218425493,21.3369807210478,1.17887646562338,26.0078908509724,36.0674468940022,16.8510321604768,14.2061863239256,14.5548330907102,16.8085464205911,,,,,,,,,,,,
Ras association domain-containing protein 1,,,,,,,,,,,,,,-2.88199548172242,1.990708381993,-5.84245536949546,-5.44075462894392,6.33219058201979,3.82620188801809,-0.557651406402234,6.92472379683435,6.25795687791888,2.37502698462576,2.14146881246952,,,,,,,,,,,,,,,,,,,,,,,,,,5.6203101556423,-21.6275617667629,-30.0241097401977,14.6835401013232,,,,,,,-11.7406094336672,6.13521037570837,21.4661816710217,12.0282978957839,39.1373706091048,52.7293963084324,60.968384297729,27.5310323671007,-21.7291701849732,56.6143749925858,-27.2916309409248,-41.5238692460541,44.3365453788461
Ras GTPase-activating-like protein IQGAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8131693092792,28.0130683654833,24.7157080618781,,27.0197688750785,,26.1488839847557,,26.7372144106777,,,,31.9017017044818,,32.3462948904311,,24.453165683038,,,,,,,,29.0894665211313,,26.8979723261853,,15.9560658843586,23.1841155846404,,,,,
Ras GTPase-activating-like protein IQGAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.285372292751673,-0.0817763414560563,,20.2111763695855,-3.77489236460262,10.2121771126024,-13.6395611217936,,-22.6696878308026,-3.06946503415874,,-10.2292484391303,19.5795768085913,-26.0389172898373,,-56.3580773728473,-41.9534341242698,-43.0965481701445,-18.1679360809156,,-59.7743253300529,7.01179297267123,42.9238176324445,-23.6366488461466
Ras-related protein R-Ras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.7552189540917,,,,-4.92521267414706,,,,29.4983205568105
Ras-related protein Rab-11A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6457809561582,5.50896556380099,-44.4381657430102,62.9825012350145,146.756119844356,158.91847296423,69.3057936261477,-92.9163931044292,135.922822400839,-77.1262429016823,-196.829642862023,137.076806667089
Ras-related protein Rab-11B,,,,,,,,,,,,,32.5951910429141,34.297121477755,,24.0756532922799,27.7533031630614,41.6019592713301,40.3712502025834,24.3017731797168,,,,29.5388334441762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ras-related protein Rab-12,,,,,,,,-31.032190315298,,,,,-2.07878390488411,,-16.3242763765983,,,,-4.94710784236147,-4.79233748461304,,-3.96505691473318,,-4.55007066668194,,0.650674260697109,-0.174512082299153,,-2.66026354379651,-4.39186847989822,-4.99163979570302,-0.697909192340481,-4.02864224148747,0.450363496052816,-0.424272777800633,-2.11229163338213,,,,,,,,,,,,,,,,,,,,,,,,,29.369906433036,14.617913991809,12.4808431079542,-2.79541418082225,28.6149254885498,37.7391647815652,19.5926122975224,13.8313532192658,30.3856340255412,13.4874130700889,22.7248778729257,36.4118334193297
Ras-related protein Rab-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.1014333174256,,-30.6626714252714,,-5.10586356439768,-3.44125598928032,,-23.1639350026377,-0.694221890494974,,,,,,,,,,,,
3-mercaptopyruvate sulfurtransferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94288624016074,,-48.1142151543419,8.4867651137602,-25.196814103343,,-25.3303434368414,-45.9553808157167,-20.6211685813822,-7.75928364547338,-25.8321323057761,-31.4263501163555,,,,,,,,,,,,
AP-4 complex accessory subunit tepsin,,,,,,,,,,,,,-10.9605337022171,,,,,,,,,-18.6919980098223,,,-0.530016454455576,-10.0303393389663,,-5.16340320352093,,,-13.5561092392644,,-9.31014549522324,-8.60237370206656,,-8.01053277470474,-16.3953966238475,-10.4526982568563,,-20.6483364219524,-12.4954848007685,-15.3360720636037,-14.5980388879726,-13.8893511017695,-27.1606702379956,-10.2392988511302,-8.76328019327073,-25.2602553598168,-9.50915508651231,-20.8879339517366,-0.222898034964755,-4.29996777719504,-26.5918474295868,-26.2209919666308,-21.9385184195161,-30.1374359201748,-27.0903372068154,-27.9115642243804,-9.43603397818192,-3.69509375870409,-13.9816078243573,8.36529480352617,18.8590749409103,,3.7924557471958,9.64317539198179,6.50723216999526,36.0053690307173,2.10491727140751,,86.5921720901379,-13.8920290401701
Ras-related protein Rab-33A,,,,,,,,,,,,,-12.985962392841,,,,,,,-4.46813148893716,,-12.062671133092,,-6.06800829391466,,-13.3501710009394,,-20.4156992108255,,,,,-1.86561953826518,,,,,,,,,,,,,,,,8.56320249632792,-6.50897715419115,29.4484775572867,-10.3956562126662,-15.9746278201721,-36.251151440876,13.8065504977078,3.02627589113427,-2.30210469792866,-22.1235973063921,-6.82267023917941,34.260737290142,,,,,,,,,,,,
Ras-related protein Rab-33B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.9163118188523,,,,,,,,,,,53.0586550401938,16.5069810728945,-24.9527616058564,,8.10550768359997,-1.43003411772873,,-29.9907400115013,,,,-17.7839227413696,,-50.7189299365825,,,-46.9862111230683,32.4397844505496,-87.6094167955022,24.7540561802385,89.3337477592101,
Ras-related protein Rab-3A,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48241642280053,10.5702382971695,-3.83931552385897,-0.194663365959974,,-1.82492271648723,3.24325385720713,,3.10951844387992,7.03861433765873,,,,,,,,,,,,,,,,,,,,,,,,,24.4342941035019,,,-16.0958803739613,-0.332502879050757,-19.1571333119684,11.9502698743983,16.7859672924588,,,,-0.295926867130801
Ras-related protein Rab-4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.48268082309964,40.7866484947625,-4.6831605020118,,-40.0065114368326,,-3.85728539286535,,,-1.5628165279936,42.6506586722356,,,,,,,,,,,,
Ras-related protein Rab-6C,110.57484852983,-20.696429822253,-133.367223574664,14.6465261316986,-116.212678836004,,-131.556783082009,154.259667160979,,155.597389789944,,11.5934353266972,,,,,,,,,,,,,,,,,,,,,,,,,,-5.27077039152761,11.0397775717912,-50.3769520215708,-13.2615561209361,,,,-62.611985447062,-11.1709974567445,,-51.0723393831962,,,,,,,,,,,,,,,32.5133528679666,,,-126.571691798815,-63.5708199612339,81.8182893723218,,,,-96.7249541415327
Ras-related protein Rap-1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3538120960092,,,-23.5364246262243,-1.18844495782468,17.1611145268804,6.1281589553653
Ras-related protein Rap-2a,-28.9636718405348,28.4571746296713,,-44.8560547202244,-9.64043369993005,-43.5751490647221,,,,-44.9042950128448,19.6698694070461,-0.433727185863854,,,,-19.8250609281268,,20.1745056664116,,,,,,-6.31782756266903,,,,,,,,,,,,,,,,,-10.0573628841118,-10.8279068370369,-8.58260683918543,-8.56967164907055,,-4.22693379250944,,,-14.8860216762583,-4.53974669805934,-23.1008394199348,1.50534073498422,0.679104655914419,29.4028078594917,-5.35306922683642,3.81452960916209,3.6868805071816,5.11624440739312,-1.29007939099133,-20.0417566230757,,-6.35054140736077,-14.0252266416156,-10.9636065629492,16.4158443282291,27.2467546083211,18.4264357631335,-7.18807152098403,10.0404874010617,1.56168303961037,0.245515190953261,32.1571081625173
RCC1 domain-containing protein 1,-47.0751265401187,12.94081358775,17.821588198742,-27.5426511701079,2.7494055822048,-61.5557797894522,23.9249121983812,-63.4400167938997,-20.6615388640419,-67.4970378721232,2.6606324212035,-11.09138931826,-7.78560244552105,-1.93599978756938,-16.4670025549794,-22.0607556560423,-14.3233273961276,12.6796693288033,1.14224202196706,-9.89883863974862,-11.1077535768645,-4.19845241580988,4.35947291524053,-10.7472857085458,-21.9038218386966,-3.3583267186923,-4.20218347779172,-3.13385975595049,-1.57991965554417,-8.09397221554069,-9.98648093548963,1.69241527812019,-11.3811959233799,-7.3576751439604,-2.76366121436752,-9.60742665760814,-9.17093101208589,-20.7176002903718,-24.1620689200698,-4.87744988443863,-20.1303080798111,-18.2529328517832,-16.710739797065,-18.4807673417195,-9.81713500048334,-16.570057482806,-24.2058793325349,-4.01902188382983,-22.7404012749151,3.146192154316,-26.0892712998446,-9.2436647313988,12.6642470556292,21.9636377378753,-12.6464622222793,2.99132061720999,-1.52020541645886,12.4798108195396,1.75466052024634,-32.9251451809966,17.5096949845707,1.37459460120879,-30.787770291157,-6.07820849204161,32.3741258575828,32.8475986954807,24.1807777047661,-18.9181274587693,23.9311238309922,-27.1117232659822,-30.4025597317731,23.6588221116404
Reactive oxygen species modulator 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3309229922086,-3.37756650039999,0.747084368029388,11.5721021741969,9.72200182478722,4.07253112477767,14.3701117680176,-19.9912209790041,32.4313466919044,-12.9688561267272,-43.6275171872454,24.6565111351324
Receptor-binding cancer antigen expressed on SiSo cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01560297804691,,,,,,,,,-7.34820199640403,,,,,,,,,,,,
AP-4 complex subunit mu-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.0723587556333,,,,-15.0765533711651,-16.7543854101831,,-19.4844598053031,,
Regucalcin,,,,,,,,,,,,,,1.56360719011062,-8.55706293896262,-15.4756305084746,-5.90578503026597,10.015258471849,0.54115280318112,,-4.12155361821802,0.808249208673693,4.14849839235712,,,-0.79702417186041,-1.26895682345413,-1.41592435617948,,,-4.25220706690718,,-7.70738754805753,-2.4862329326141,0.526199923046466,-7.70717641964423,,,,,,,,,,,,,,,,,,,,,,,,,24.8697775204965,2.33812317893226,-1.23133473925473,11.5955265724325,20.6655426730045,30.4417042221137,14.6968844026588,-12.9363380532675,25.1565480710867,-9.93466898732629,-16.3751158336749,29.3048534600932
Regulating synaptic membrane exocytosis protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,-9.54390732281934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.88960931057263,-9.82249819239222,-8.29400564838273,-20.29165874713,-23.6304540933923,-30.1654704337292,-15.3706762944022,1.95213939712925,-29.8890381069361,1.81433919361155,15.0648365051501,-24.7947841127379
Regulating synaptic membrane exocytosis protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7999555798567,,,-8.72033576820818,-22.0507254264301,,6.57991465388898,9.85505227598605,,,,18.0801231179016,,,,,,,,,,,,
Regulator of G-protein signaling 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3666545842745,2.36531070911995,-47.0689121442833,,93.9071362772796,114.89033938079,68.6075265980545,,,-30.8950803802464,,
Renin receptor,-1.86930585898632,,,,-43.4891919387765,,,,,,3.40359928809208,,,,,,,,,,,,,,,,,,,,,,,,,,-19.5026527104894,-23.7363554212301,-20.2027031823761,-23.4717095567642,-27.1922889220317,-23.709040636247,-26.5308960876114,,,,-24.1617319319677,-16.2255964283507,-1.96798019534733,14.7616518896243,13.2403008376439,,14.1320483469106,20.1040053451848,,-1.87841250904757,-10.42420993007,12.5761057750751,28.4704709934652,-6.9266359317869,,,,,,,,,,,,
REST corepressor 1,-103.219246435221,,,,,,,-124.576264234876,-88.7718398233121,,10.6841408894077,,,,,,,,,,,,,,,-15.5733007681889,-16.5400413215644,-18.6064489246315,,,,,-25.1318159067122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ret finger protein-like 4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.60685116542884,-11.6211805445861,,,,,0.948613691219661,-6.06896313546317,,-17.8881106843741,-12.6084708239066,7.53138694190202,,,,,,,,,,,,
"Reticulon-4-interacting protein 1, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.25847146650969,,,-8.05444029546884,-0.807092292870655,,-7.7650808117523,,,,,,,,,,,,
Retinoblastoma-like protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.618010458553,-3.12891690931889,24.7411772013669,-4.10506169709569,-19.592679745146,-25.6160690644599,-0.44353644692002,21.2801757085034,-13.1205437111571,-1.21566503339552,9.09354553712762,-26.6278291334696
Retinol-binding protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.8823101632067,,1.97575378140744,-9.6418465850251,-27.6342432938213,-28.0665562786995,,,-20.3922286810655,-4.81553908255419,,
AP-4 complex subunit sigma-1,,,,,11.9178446143252,-6.80383865397382,,,,,,7.47375467679602,,,,,,,,,,,,,,,,,,,,,,,,,23.4318081279302,35.3964849551257,,30.1097131932988,20.9701216015328,,30.4647613850075,36.8875156505538,27.3741307431268,34.5933802236421,,17.7404809132502,,,,,,,,,,,,,,,,,,,,,,,,
Retrotransposon-derived protein PEG10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.1503634508967,35.6588053192401,-28.2313844914716,,
Rho GDP-dissociation inhibitor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3679879685851,,,,,,,,30.3389264813741,30.8359498185208,,,,,,,,,,,,,,,26.0804652915197,32.4156187309116,35.7723446841264,33.0730615744325,24.7133961220533,22.8762945286312,27.4779252334006,35.8350555492231,26.6074443648948,34.4102510556961,37.8654659879013,23.1931931125968
Rho guanine nucleotide exchange factor 17,,,,,,,,,,,,,,,,-11.4818366621119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7586615498126,11.7873892056165,,14.9779682327084,-2.42487549246498,,,8.96431324669392,,-25.7787979641415,,,,,,,,,,,,
Rho-related GTP-binding protein RhoC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.10981782816455,-16.1066741188215,-21.5964237577165,10.7681501126811,-17.6265473858938,-15.4672465240325,-11.3772513133502,-15.0982948355734,-6.58402893070604,-3.75417476557984,-24.5633559086768,7.79346330565168,,,,,,,,,,,,,,,,,,,,,,,,
Rho-related GTP-binding protein RhoF,,,,,,,,,,,,,,8.85056309063558,-30.9447290314301,,,14.3062944395583,,-16.9210635281971,-35.3537289571252,,,-16.5908992667862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhomboid domain-containing protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13444051721653,-12.5117016955609,,4.30116642284571,,,,,,-5.87441476408699,35.3633717732054,42.1234740872914,,,,,-18.5626414532343,,32.4713136313557
Rhotekin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.9472152719509,,,,12.0253656304839,,1.59447957080898,13.8152068150873,-3.45119322876691,-18.841162636083,,,,,,,,,,,,
Ribonuclease inhibitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1715097339997,34.2125354730112,,19.1772012459679,,,,,,38.9481340846021,
Ribonuclease K6,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.23686818972125,,,-8.12929730316697,-3.15331119574374,4.61188533134545,-12.9043139402717,,,-12.289338789299,,,,,,,,,,,,,,,,,,,,,,,,,14.2146851123381,6.48881144786935,-3.90109063454035,36.3890124216265,43.3117220620063,48.1430909646061,22.4380626019304,-23.9530439970738,49.6502353066319,-18.9892357447981,-63.1108587736801,34.9007076140873
Ribonuclease P protein subunit p14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958019491365311,,37.5241716823507,,-31.8747712172925,,,,,,,,-25.8567575138875,-5.40104484275082,13.446485848204,-36.9455337618216,-46.9519654685286,-42.9465060859367,,,-43.1710640151352,,69.929883334772,-32.1827205534809
AP-5 complex subunit mu-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22613324330265,,2.8329241760253,,,,,3.17359805231235,,,,,,,,,,,,,,,,
Ribonuclease P protein subunit p25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6864471437718,11.2638958970992,98.5620736621356,62.8829333502961,-33.8157582130905,,,,-47.222594095995,,50.3386819158681,70.2193012125869,,,,,,,,,,,,
Ribonuclease P protein subunit p25-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.51967404681458,21.19801794242,,,,10.7311054064258,8.96272505490567,,,,,,,,,,,,,,,,
Ribonuclease P protein subunit p38,,,,,,,,,,,,,-5.4891053828183,,-21.9374824699429,-18.1816637787734,-11.7214110632573,-3.14091400973085,,-17.6971471719639,-24.8242209314915,,-9.37465764978913,-13.8342175107268,,,,,,-12.8771278446142,-15.9085005906978,,-8.59326801781192,-6.23968882189765,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88154373046397,-7.31695434017825,-50.5223594170877,-25.3114278644271,,-12.8198775522257,11.9935281769727,-27.7914267762524,11.8686283185616,56.8459788148782,5.26098743504626
Ribonucleoside-diphosphate reductase subunit M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.56657740842734,-13.2893103534468,16.0933166593149,,-18.8620566981265,-60.6559495592315,9.11243755945439,14.2618446096422,15.2116573784301,-23.2942022918824,-32.0035497081626,25.0657835587909,,,,,,,,,,,,
"Ribosomal protein 63, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.7883391815803,-8.94783285608482,-47.3027230557927,-69.3631511595546,,,10.6822432152286,46.8689934847316,,-12.1084881187557,-49.3149761083484,-6.63409801689125,,,,113.579219600351,,103.383877876555,28.5250663621065,,,-70.9237710817002,-181.604062957853,64.0975791814601
Ribosomal protein S6 kinase beta-2,36.049917719529,,,,,,,,46.9019673578942,47.3389341578329,0.380463032569445,-0.718989628476125,,,,,,,,,,,,,,,,,,,,,,,,,-0.332491345921349,-11.1237836422603,-1.15909055631537,-28.4478192289759,-16.8298204850138,-13.4805520280155,,-17.8720836219296,-34.0312949950953,-9.53911904995976,-7.1857735251884,-21.7784939983212,17.5935068490927,4.9225544600672,38.9521519295213,33.796374965767,-7.20049497363975,,-2.76546194741835,-19.1042095181449,,-8.52778985740766,27.3245523094202,21.2119586851462,,,22.0792986835163,-36.1496318445657,-48.1054338731868,-64.9934998227874,,43.0086460974154,,40.961940394182,,-54.4361511267825
